"productId","partNumber","name","brand","productType","particleSize","poreSize","columnLength","innerDiameter","phaseType","phRange","status"
"DAIC-86594","86594","Daicel CHIRALPAK IF-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK IF-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-86595","86595","Daicel CHIRALPAK IF-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK IF-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-87592","87592","Daicel CHIRALPAK IG-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK IG-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-87593","87593","Daicel CHIRALPAK IG-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK IG-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-87594","87594","Daicel CHIRALPAK IG-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK IG-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-87595","87595","Daicel CHIRALPAK IG-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK IG-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-89592","89592","Daicel CHIRALPAK IH-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK IH-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-89593","89593","Daicel CHIRALPAK IH-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK IH-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-89594","89594","Daicel CHIRALPAK IH-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK IH-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-89595","89595","Daicel CHIRALPAK IH-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK IH-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-90592","90592","Daicel CHIRALPAK IJ-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK IJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-90593","90593","Daicel CHIRALPAK IJ-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK IJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-90594","90594","Daicel CHIRALPAK IJ-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK IJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-90595","90595","Daicel CHIRALPAK IJ-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK IJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-91592","91592","Daicel CHIRALPAK IK-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK IK-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-91593","91593","Daicel CHIRALPAK IK-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK IK-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-91594","91594","Daicel CHIRALPAK IK-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK IK-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-91595","91595","Daicel CHIRALPAK IK-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK IK-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-92592","92592","Daicel CHIRALPAK IM-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK IM-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-92593","92593","Daicel CHIRALPAK IM-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK IM-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-92594","92594","Daicel CHIRALPAK IM-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK IM-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-92595","92595","Daicel CHIRALPAK IM-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK IM-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-93592","93592","Daicel CHIRALPAK IN-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK IN-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-93593","93593","Daicel CHIRALPAK IN-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK IN-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-93594","93594","Daicel CHIRALPAK IN-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK IN-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-93595","93595","Daicel CHIRALPAK IN-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK IN-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-14592","14592","Daicel CHIRALCEL OD-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALCEL OD-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-14593","14593","Daicel CHIRALCEL OD-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALCEL OD-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-14594","14594","Daicel CHIRALCEL OD-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALCEL OD-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-14595","14595","Daicel CHIRALCEL OD-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALCEL OD-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-17592","17592","Daicel CHIRALCEL OJ-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALCEL OJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-17593","17593","Daicel CHIRALCEL OJ-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALCEL OJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-17594","17594","Daicel CHIRALCEL OJ-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALCEL OJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-17595","17595","Daicel CHIRALCEL OJ-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALCEL OJ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-19592","19592","Daicel CHIRALPAK AD-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK AD-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-19593","19593","Daicel CHIRALPAK AD-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK AD-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-19594","19594","Daicel CHIRALPAK AD-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK AD-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-19595","19595","Daicel CHIRALPAK AD-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK AD-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-20592","20592","Daicel CHIRALPAK AS-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK AS-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-20593","20593","Daicel CHIRALPAK AS-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK AS-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-20594","20594","Daicel CHIRALPAK AS-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK AS-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-20595","20595","Daicel CHIRALPAK AS-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK AS-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-42592","42592","Daicel CHIRALCEL OZ-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALCEL OZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-42593","42593","Daicel CHIRALCEL OZ-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALCEL OZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-42594","42594","Daicel CHIRALCEL OZ-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALCEL OZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-42595","42595","Daicel CHIRALCEL OZ-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALCEL OZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-47592","47592","Daicel CHIRALPAK AY-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK AY-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-47593","47593","Daicel CHIRALPAK AY-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK AY-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-47594","47594","Daicel CHIRALPAK AY-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK AY-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-47595","47595","Daicel CHIRALPAK AY-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK AY-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-61592","61592","Daicel CHIRALPAK AZ-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK AZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-61593","61593","Daicel CHIRALPAK AZ-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK AZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-61594","61594","Daicel CHIRALPAK AZ-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK AZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-61595","61595","Daicel CHIRALPAK AZ-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK AZ-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-63592","63592","Daicel CHIRALCEL OX-3 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALCEL OX-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-63593","63593","Daicel CHIRALCEL OX-3 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALCEL OX-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-63594","63594","Daicel CHIRALCEL OX-3 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALCEL OX-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-63595","63595","Daicel CHIRALCEL OX-3 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALCEL OX-3 (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-14892","14892","Daicel CHIRALCEL OD-3R 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALCEL OD-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-14893","14893","Daicel CHIRALCEL OD-3R 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALCEL OD-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-14894","14894","Daicel CHIRALCEL OD-3R 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALCEL OD-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-14895","14895","Daicel CHIRALCEL OD-3R 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALCEL OD-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-17892","17892","Daicel CHIRALCEL OJ-3R 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALCEL OJ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-17893","17893","Daicel CHIRALCEL OJ-3R 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALCEL OJ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-17894","17894","Daicel CHIRALCEL OJ-3R 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALCEL OJ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-17895","17895","Daicel CHIRALCEL OJ-3R 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALCEL OJ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-19892","19892","Daicel CHIRALPAK AD-3R 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK AD-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-19893","19893","Daicel CHIRALPAK AD-3R 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK AD-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-19894","19894","Daicel CHIRALPAK AD-3R 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK AD-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-19895","19895","Daicel CHIRALPAK AD-3R 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK AD-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-20892","20892","Daicel CHIRALPAK AS-3R 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK AS-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-20893","20893","Daicel CHIRALPAK AS-3R 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK AS-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-20894","20894","Daicel CHIRALPAK AS-3R 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK AS-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-20895","20895","Daicel CHIRALPAK AS-3R 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK AS-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-42892","42892","Daicel CHIRALCEL OZ-3R 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALCEL OZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-42893","42893","Daicel CHIRALCEL OZ-3R 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALCEL OZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-42894","42894","Daicel CHIRALCEL OZ-3R 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALCEL OZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-42895","42895","Daicel CHIRALCEL OZ-3R 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALCEL OZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-47892","47892","Daicel CHIRALPAK AY-3R 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK AY-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-47893","47893","Daicel CHIRALPAK AY-3R 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK AY-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-47894","47894","Daicel CHIRALPAK AY-3R 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK AY-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-47895","47895","Daicel CHIRALPAK AY-3R 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK AY-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-61892","61892","Daicel CHIRALPAK AZ-3R 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALPAK AZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-61893","61893","Daicel CHIRALPAK AZ-3R 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALPAK AZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-61894","61894","Daicel CHIRALPAK AZ-3R 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALPAK AZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-61895","61895","Daicel CHIRALPAK AZ-3R 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALPAK AZ-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-63892","63892","Daicel CHIRALCEL OX-3R 50x2.1mm","Daicel","GC Column","","","50 mm","2.1 mm","CHIRALCEL OX-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-63893","63893","Daicel CHIRALCEL OX-3R 100x2.1mm","Daicel","GC Column","","","100 mm","2.1 mm","CHIRALCEL OX-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-63894","63894","Daicel CHIRALCEL OX-3R 150x2.1mm","Daicel","GC Column","","","150 mm","2.1 mm","CHIRALCEL OX-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
"DAIC-63895","63895","Daicel CHIRALCEL OX-3R 250x2.1mm","Daicel","GC Column","","","250 mm","2.1 mm","CHIRALCEL OX-3R (3 um, Reversed-Phase Chiral Stationary Phase)","","active"
