productId,partNumber,brand,name,description,descriptionQuality,specifications,matchType
WATS-186010357,186010357,Waters,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 5 µm, 3.9 X 5 mm, 3/pk","XBridge Premier VanGuard FIT Cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Temperature Limits"": ""80 C (Low pH)/60 C (High pH)"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""Guard Cartridge"", ""Surface Area"": ""185"", ""System"": ""HPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010350,186010350,Waters,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 5 µm, 2.1 X 5 mm, 3/pk","XBridge Premier cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Temperature Limits"": ""80 C (Low pH)/60 C (High pH)"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""Guard Cartridge"", ""Surface Area"": ""185"", ""System"": ""HPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186010343,186010343,Waters,"ACQUITY Premier BEH Phenyl VanGuard FIT Cartridge, 2.5 µm, 2.1 X 5 mm, 3/pk","ACQUITY Premier Cartridges work with the ACQUITY Premier VanGuard FIT Columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}",exact
WATS-186011113,186011113,Waters,"Oasis GCB/WAX for PFAS Analysis 6cc Vac Cartridge, 50 mg GCB, 200 mg WAX, 60 µm WAX Particle Size, 300/pk",,none,{},not_found
WATS-186011110,186011110,Waters,"Oasis WAX/GCB for PFAS Analysis 6cc Vac Cartridge, 200 mg WAX, 50 mg GCB, 60 µm WAX Particle Size, 30/pk",,none,{},not_found
WATS-186011111,186011111,Waters,"Oasis WAX/GCB for PFAS Analysis 6cc Vac Cartridge, 200 mg WAX, 50 mg GCB, 60 µm WAX Particle Size, 300/pk",,none,{},not_found
WATS-186011112,186011112,Waters,"Oasis GCB/WAX for PFAS Analysis 6cc Vac Cartridge, 50 mg GCB, 200 mg WAX, 60 µm WAX Particle Size, 30/pk",,none,{},not_found
WATS-186010753,186010753,Waters,"OligoWorks SPE 6 cc Cartridge, 150 mg of Sorbent Per Cartridge, 30/pk",,none,{},not_found
WATS-186010620,186010620,Waters,"OligoWorks SPE 3 cc Cartridge, 60 mg of Sorbent per Cartridge, 30 µm, 50/pk - 186010620 | Waters",,none,{},not_found
WATS-186010750,186010750,Waters,"OligoWorks SPE 1 cc Cartridge, 10 mg of Sorbent per Cartridge, 30 µm, 50/pk",,none,{},not_found
WATS-186010751,186010751,Waters,"OligoWorks SPE 1 cc Cartridge, 60 mg of Sorbent per Cartridge, 30 µm, 50/pk",,none,{},not_found
WATS-186010127,186010127,Waters,Sep-Pak SEC Desalting Cartridge 1 cc 5K MWCO,,none,{},not_found
WATS-186000132DL,186000132DL,Waters,"Oasis HLB Plus Short Double Luer-Lock Cartridge, 50/pk",,none,{},not_found
WATS-186004051DL,186004051DL,Waters,"Sep-Pak Accell Plus QMA Carbonate Plus Light Double Luer-Lock Cartridge, 50/pk",,none,{},not_found
WATS-WAT023501DL,WAT023501DL,Waters,"Sep-Pak C18 Plus Light Double Luer-Lock Cartridge, 50/pk",,none,{},not_found
WATS-WAT020515DL,WAT020515DL,Waters,"Sep-Pak C18 Plus Short Double Luer-Lock Cartridge, 50/pk",,none,{},not_found
WATS-WAT036800DL,WAT036800DL,Waters,"Sep-Pak tC18 Plus Long Double Luer-Lock Cartridge, 50/pk",,none,{},not_found
WATS-WAT036810DL,WAT036810DL,Waters,"Sep-Pak tC18 Plus Short Double Luer-Lock Cartridge, 50/pk",,none,{},not_found
WATS-WAT020510DL,WAT020510DL,Waters,"Sep-Pak Alumina N Plus Long Double Luer-Lock Cartridge, 50/pk",,none,{},not_found
WATS-WAT023525DL,WAT023525DL,Waters,"Sep-Pak Accell Plus QMA Plus Light Double Luer-Lock Cartridge, 50/pk",,none,{},not_found
WATS-186009568,186009568,Waters,"OASIS WAX for PFAS Analysis 6 cc Vac Cartridge, 500mg Sorbent per Cartridge, 30µm Particle Size, 30/pk",,none,{},not_found
WATS-186009347,186009347,Waters,"Oasis WAX for PFAS Analysis 6 cc Vac Cartridge, 500mg Sorbent per Cartridge, 60µm Particle Size, 30/pk",,none,{},not_found
WATS-186009346,186009346,Waters,"Oasis WAX for PFAS Analysis 6 cc Vac Cartridge, 500mg Sorbent per Cartridge, 60µm Particle Size, 300/pk",,none,{},not_found
WATS-WAT200610,WAT200610,Waters,"Sep-Pak PS2 6 cc Cartridge, 500 mg sorbent per cartridge, 80 µm, 30/pk",,none,{},not_found
WATS-186009344,186009344,Waters,"Oasis WAX for PFAS Analysis 6 cc Vac Cartridge, 150mg Sorbent per Cartridge, 30µm Particle Size, 300/pk",,none,{},not_found
WATS-186009345,186009345,Waters,"Oasis WAX for PFAS Analysis 6 cc Vac Cartridge, 150mg Sorbent per Cartridge, 30µm Particle Size, 30/pk",,none,{},not_found
WATS-186007981,186007981,Waters,"Oasis WCX 96-well Plate, 60 mg Sorbent per Well, 30 µm, 1/pk",,none,{},not_found
WATS-186007239,186007239,Waters,GlycoWorks HILIC 1 cc Flangeless Cartridge,,none,{},not_found
WATS-186007080,186007080,Waters,"GlycoWorks HILIC 1 cc Cartridge, 20/pk",,none,{},not_found
WATS-186008919,186008919,Waters,"Oasis PRiME MCX 6 cc Vac Cartridge, 150 mg Sorbent per Cartridge, 30 µm, 30/pk",,none,{},not_found
WATS-186008918,186008918,Waters,"Oasis PRiME MCX 3 cc Vac Cartridge, 60 mg Sorbent per Cartridge, 30 µm, 100/pk",,none,{},not_found
WATS-186008917,186008917,Waters,"Oasis PRiME MCX 1 cc Vac Cartridge, 30 mg Sorbent per Cartridge, 30 µm, 100/pk",,none,{},not_found
